CSD code,Largest included sphere diameter (A),Total volumetric surface area (m^2/m^3),CO2 uptake at LP (mol/kg),CO2 uptake at HP (mol/kg),CH4 uptake at HP (mol/kg),logKH_CO2,Band gap (eV)
NEJSEC,5.81645,613.789,1.6261774522,4.7813850488,4.4262650501,-3.682894002458029,
QOKKAE,4.41255,278.145,3.2448933991,5.4524543055,2.9891624732,-3.07670364115547,
PIZSAU,5.7096,967.569,1.3944614561,5.7681214821,4.6698918138,-3.877305841830314,
VAZTOG,15.08014,2144.84,0.2606398438,21.4577210128,14.9047109763,-4.766161515461132,
ALANAD,8.58065,2655.35,2.4795453809,19.7075062131,14.5495219597,-3.198039542544823,
NIKKAU,5.93093,867.003,2.3547456146,4.9772967092,3.8890735486,-1.8559740654154224,
QIYDIN,29.975,1342.42,0.1292119047,17.4054304251,30.1084267639,-5.057273350149745,
QIJLAW,8.05446,2145.72,0.1042293202,10.753914598,9.351322969,-5.156094804357255,
QOGREK,3.84381,5.99426,3.1094123024,5.8420378045,5.0029337691,-3.024929564508798,
PARVUB,4.9722100000000005,50.8146,0.4573053778,1.497293463,0.6087273397,-3.889201609163546,
WOLRIZ,11.03643,1959.22,3.5831030391,16.8918881008,10.3378862241,-3.555023564475087,
EJUVOU,3.96956,16.3623,1.2171702154,2.4645790509,2.0897934461,-3.658573389744212,
FAGMEI,4.74677,384.568,2.0109221488,4.740856212,4.5653488487,-3.555103073752378,
TESGUU,4.82436,403.179,0.3233545365,2.3287697735,2.0966743105,-4.598773556580267,
TIBYAG,8.64302,2118.98,0.4883175808,27.3293920138,21.1177336903,-4.465477659595666,
DANROC,8.97986,869.873,0.5242442578000001,5.0526217532,4.3830195933,-4.368691207955348,
WORKOF,9.81174,1802.5098,2.144179855,12.2962323448,9.4045608419,-3.1587650785294605,
BOLPEY,7.16659,1901.11,2.7617311078,12.4759786536,9.3487868902,-3.2248681584072094,
c6cc02494g,11.73822,1474.81,1.6713978938,12.339133557,7.9904332754,-3.939192655713911,
GIFFEI,5.10703,614.362,5.2856263323,6.7502690822,2.7886583923,-1.30359992186651,
LAGHIL,4.99697,597.879,2.5112506494,4.1797609214,4.1703596717,-3.1086097479442025,
VONCOS,10.3381,1081.8236,3.509323085,8.224250001,5.9612744162,-1.729460905739452,
TORJOB,5.4126,1023.37,3.5852943969,8.4880010899,5.7626986716,-3.1420918418847186,
UCEXOQ,6.32321,1140.55,3.4762939898000003,6.4031357808,4.2998563958,-2.709502388079873,
FIVQOR,4.63823,851.852,3.4266053437,3.8475450145,3.5098492745,-1.8666974632342204,
VUSKEA,14.99758,2162.41,0.2999833917,22.7412525162,15.6292264286,-4.660010248036487,
CAKYAQ,4.08997,58.7568,2.554901871,3.5981471548,2.4235614092,-3.047446799511534,
FUVDEH07,6.60769,333.61,0.1257010282,1.2046853947,1.0005340728,-5.057455738321918,
VEHXEN,9.30754,2151.28,0.0552594251,8.5618557456,5.4942935971,-5.43279948019104,
ETEJOD,6.80678,1992.91,4.879607059,12.1256252366,7.6155395321,-1.277046232104117,
VEHYUE,6.12673,249.681,0.6915797730000001,3.0790390535,1.2500674987,-4.189567188020245,
EQERIC,5.65308,1212.08,2.8875037349,7.746705395,6.9560729518,-3.544094319961276,
XOFGAC,20.28487,1619.01,2.8024911880000003,11.8809624212,9.2391459242,-2.4480805834071053,
OJONOQ,6.43933,1402.77,1.9973255601,9.5523571332,2.665258648,-3.8616878264211176,
FOFCOU,4.8597,524.805,2.043452656,4.0419658295,3.2220538764,-3.3229892426555794,
NIGBOW,11.80846,1624.83,0.3841335131,18.764224169,14.776219139,-4.580149948199494,
XOPKOD,4.54668,69.3647,0.0437473806,1.3909650131,1.8229756009,-5.480581564470451,
UFUNIS,4.49854,328.748,2.3543572465,3.3355803166,3.2999317255,-3.2975548149797125,
FOFHEO,6.41067,820.36,1.5838467004,3.3730208216,2.6412014265,-3.8507500874097182,
WECBEN,6.503,2756.64,0.1069854059,9.608870118,8.427039619,-5.143497074005485,
XEYMAR,6.22077,1798.43,0.9453189367,7.3659192014,5.4286136615,-3.7686017783761496,
ja302340b,8.31134,1314.9307,2.3296752069,8.9584385962,7.1507477869,-2.8628706910300603,
CAXZOS,9.21896,1309.38,1.2039115889,9.9997523007,8.9416213112,-4.1153739702977,
DUXSIA,5.54138,222.583,1.2788312553,2.4455107627,1.2520046763,-2.7617054410543367,
DIBJIJ,6.10817,584.464,3.7403404835,5.5767054029,2.9066510355,-0.4768507735035898,
XOBDUO,5.3269,643.514,0.1871817564,1.9192253935,1.7140305409,-4.890428202091051,
DICKEH,12.83987,2317.07,0.4303578061,24.3420511719,18.7245043283,-4.497076047357989,
EHUTAE,11.6271,1779.45,2.0013864148,17.4753820006,14.5171483564,-3.2812608842247526,
ENERIY,5.50898,436.403,0.466925348,2.7559213388,2.0685889544,-4.357386123969606,
JEJWOL,9.81493,2131.48,2.4778785686,21.2611382433,15.0385942221,-2.431352472649247,
BIRSEC,6.48832,1039.36,1.5633999569,4.8641913562,3.9756504863,-3.4900599381231925,
IGUTUB,5.90315,607.478,1.5217123371,3.963669118,2.6675906672,-3.677414811236451,
BENZUR,5.75474,791.413,4.5209302043,6.5051118257,4.4310380837,-2.678151047468931,
GEFYUN,6.73786,1193.42,0.5234492749,6.2085832927,5.4236779984,-4.37788860289024,
GISZUF,5.98913,679.258,4.2776460555,6.6948774678,3.8897226241,-1.2685869219157475,
EREGOY,7.33047,2212.42,2.6192374976,14.2530812302,10.6123232325,-3.408528015430062,
GOKBUE,6.09249,1077.94,0.4572154137,4.2520876465,2.8661339026,-4.477008352830977,
acs.inorgchem.6b00876,4.34754,190.718,0.8949847652,3.508978987,3.2132987725,-4.028990098847247,
YORLEY,14.11404,903.427,0.446403279,4.4227326772,3.5042905843,-4.221774925829277,
TEQPAI,6.00734,1029.15,3.0827511762,8.2152306116,5.9932592836000005,-2.478457896466076,
MOVFOU,4.47157,262.439,2.4230668086,3.5294798799,3.0363259283,-2.4730433260639155,
SAQQEH,10.62623,1597.87,2.1126647657,13.7657427216,10.6421557134,-3.361619579896819,
BOWJAA,5.93755,614.525,1.7978347939,5.2282723382,4.2757876751,-3.5447271518267383,
TIFBOA,4.67398,298.118,4.0159133474,5.2304288616,2.853995493,-1.725611204449621,
UXUZAP,4.84101,578.365,2.2230988136,5.706253023,4.015469803,-3.518867077967548,
IYAYUE,6.14666,1187.54,5.4204870991,8.9400318817,6.420891278,-2.6887145821285285,
EWUKAK,8.06678,1660.15,1.0588482211,9.2629788398,7.5287979591,-3.9964016185060944,
HULTEP,7.49377,1892.93,0.8872730364,15.5557543483,13.6935898468,-4.216329345021927,
FUHNIH,5.52821,631.425,2.6973493259,7.3566892898,5.8320516338,-3.3662962811446318,
CESFOW,11.30689,2167.6,1.0000145979,18.9636322127,14.411899778,-4.005385938941183,
LAZJAZ,5.50863,278.952,1.1948908382,3.4860405873,2.5153195188,-3.78268454208156,
TIXCIO,8.5165,1777.9,1.709837679,13.8372247607,11.6684617164,-3.916225135644869,
YAPLOS,9.23645,1569.36,0.9489064345,11.548505499,9.0029752161,-4.069455922064644,
OTUDIS,11.15528,1600.36,0.4665391523,11.3547646615,9.1592307989,-4.47101520563035,
HOYREU,6.42466,1229.46,1.9701745403,7.3153337109,5.25754335,-3.817896484605662,
GIRYAJ,11.11776,2146.6,1.2643922918,15.8695650047,11.1889441307,-3.455495398973932,
NUSSEA,4.72535,280.026,2.0764871302,3.8936464845,2.3704531791,-1.9994314465499616,
PEDMER,4.87431,684.248,3.2955262206,5.0351193264,2.5102593533,-2.76501728890584,
KIKDEP,5.33798,923.761,2.2297049996,8.6812338981,7.4421279514,-3.792107232931509,
HUCXUA,6.72319,1149.95,2.0832917895,6.7265542999,5.7219722979,-3.540524581976898,
PACZUQ,6.93068,594.778,0.0960764047,3.1968100317,1.9780652047,-5.204582317990709,
QALHAO,7.68357,1422.04,0.5831757169,9.4056432041,5.2766827593,-4.446774978869295,
OKITAE,4.44244,379.937,2.0840263644,2.4113521995,1.7722501212,-2.252294618169149,
GUKXIU,4.00797,31.3261,0.8807531992000001,1.3046940735,1.2905987547,-3.655859336261836,
REFMEW,5.40996,714.25,1.8178826646,6.5054157756,4.6112738506,-3.729987670861754,
PAZXUJ,3.82629,5.80951,0.5270438683,1.6429548079,1.7798355271,-4.2132904481316045,
IHAZOH,7.81797,857.29,1.6543092668,7.0671362088,4.9102673381,-3.752778197585103,
ULUQAV,3.81421,3.91073,1.7144192566,3.0588043261,0.9983268207,-2.750002298142108,
WEYQAU15,4.32597,150.16,1.2751064421,6.7727970599,5.9437206904,-3.9754527637235633,
ACUJOZ,11.50806,2197.29,0.9742161822,18.8757916674,13.7442382115,-4.271101864698428,
LIWFIG,4.34442,290.633,0.5647783757,3.1220775139,2.7398222528,-4.313982549551768,
WAXHUB,4.7323900000000005,283.921,0.0174658284,2.0240750542,6.1760227851,-5.93160261041269,
RIBTAZ,7.94342,2417.32,0.9070685629,14.455188056,11.2383577202,-4.209734545077654,
WABVIF03,5.80274,1256.27,0.1518695753,4.9191759993,4.6145843856,-5.000531032383795,
TAJWAF,3.82198,2.09339,0.2947554536,3.8012408442,1.9747534862,-4.672114100853085,
HUQHUY,12.11698,1745.166227,0.620269721,19.0767210191,15.1564840167,-4.327789424933762,
REBSAT,10.33426,1584.06,8.4775044722,15.1508780028,10.4534268389,-1.5205960230644695,
REWLEM,12.46985,1990.52,1.5290466679,17.7607834503,13.4480515828,-3.725228104548616,
JUQTOG,7.0124,1022.05,0.4717675631,5.1401915021,4.0347713675,-4.487066249496223,
KUHVOZ,6.78369,791.845,4.4455310034,7.4291522824,3.3013530674,-2.617844221599149,
PIGHIX,4.27166,379.761,1.7717446668,4.8509550798,4.5845741119,-3.406505698820994,
YEFNIG,7.00427,2391.44,0.0780797115,7.7167574511,6.6290716669,-5.283035591223276,
ROTQIC,4.94875,403.163,2.4264700938,4.4438789356,3.0774304301,-3.0919162186008413,
CAVTAW,4.19891,81.2009,1.7505035784,3.5077742897,1.4361249207,-2.5145895033956127,
KAHPUE,5.5467,1363.32,1.179427255,6.4853550018,5.3030005586,-4.010337092142832,
QALWUV,7.07527,2108.15,0.1569515486,9.7888422124,8.0635624502,-4.991489251013488,
WIRKOZ,0.0,1549.67,0.3852673442,11.5539277691,10.0579237678,-4.526730596617363,
MUGXIX,6.18311,1193.08,3.9272237798,9.3618232926,8.1716222007,-1.8883880400766235,
YOZKOP,5.21744,598.631,0.7501231292,3.3122585715,2.7889837641,-4.170983921895318,
EMUBOF,9.89745,1642.9732,0.8299822290000001,9.5839806018,6.7611456149,-3.9539030238760384,
YAXBEF,3.9961,26.5586,1.1661948996,2.3041956731,2.0803755117,-3.6352914490540407,
OJAZOP,4.82674,884.892,2.1077035399,4.1518981657,2.6504819512,-3.062463553072068,
UXOZEO02,5.1269,646.026,0.2705921996,8.3975027105,8.2530155273,-4.744676830162524,
KOJZIT,16.19567,2210.54,0.5506916877,19.7938208303,17.6032081001,-4.43341168001317,
TOHYOF,4.959210000000001,1016.65,1.6101541972,6.7896853426,6.2253392128,-3.893482739331876,
LEDLAJ,6.91296,548.192,1.5008638146000002,4.6223621849,3.3877914271,-3.846063245539065,
VANNIK,12.11733,1818.35,0.0798957268,19.4885373709,17.0450288552,-5.266070430533014,
FIJDIM05,5.94737,1028.25,3.8780809206,6.4435057571,4.7715341372,-2.447985542192923,
HAQJIV,10.92188,2187.12,0.8636422935,18.6236353472,14.8769692761,-4.101561701039423,
ic501849g,6.90703,1481.08,0.8996550047,8.3616155989,6.3275005345,-4.207464736867386,
DELGEI,11.23796,2267.35,0.3152122148,21.2116368409,15.1824577634,-4.675472679890652,
FUZPUN,4.7470300000000005,486.967,2.3414448179000003,7.3188627597,5.9582018627,-3.731457128766332,
HIFVOI,9.00136,1893.04,0.5655957815,10.2920970867,8.8731100001,-4.366570935706311,
HUFHEX,11.02675,1987.03,0.2239597206,14.6852295253,11.2918663611,-4.820781525599005,
LOFVUY,8.04365,1668.53,2.5472779605,9.9510879129,7.4571669921,-3.226292524831172,
ZETQEW,4.4331700000000005,37.0793,0.0462317414,0.6548149520000001,1.0930819394,-5.482632530222631,
QOPPES,7.05411,1653.41,0.7751581995,9.6930794028,7.8759321107,-4.236185805872091,
IGAHAB,8.07676,1297.192,1.6891334106,7.8041790594,5.7663519878,-3.573360258525476,
IZERAI,21.81992,1219.645,1.9310125629,18.5556599494,15.8299365633,-3.4841393971755887,
POKVOC,4.95633,220.285,1.7968760118,1.81600163,0.9164884203,-2.605318974188481,
FECXAO,5.79137,1398.0363,3.5699597464,10.6462522579,9.0413468992,-2.4188231837605807,
YAWBAC,10.4496,1718.6819,1.6632119829,13.3159578692,10.6400597825,-3.770410298283019,
COQJOJ,7.38213,1169.65,3.3070590718,7.8036719275,6.9637091029,-3.247567390738526,
BAQWEY,9.21635,1276.2,0.5858178327,6.2569315401,4.5225363906,-4.068971550608861,
GAZLAW,5.89078,714.466,0.770307547,5.9949290337,6.1063924952,-4.231493612791433,
YOCLEJ,13.16813,1904.06,0.857376829,14.5231946226,10.9799803736,-3.9058329489838246,
ENIHUG,13.82069,2162.31,0.3050307513,23.7865910241,17.7721095477,-4.6835767139681455,
BIHBEB,18.34605,1552.36,2.774740182,19.432314985,15.6029897771,-3.1432233942077348,
HORCUN,3.98209,29.2536,2.9608058299,3.3902298306,2.0554781815,-1.1566463590521534,
KIDVIE,6.06928,1188.51,1.41432126,5.8141355625,3.0912644668,-3.3395158823593984,
NADZEZ,4.52715,519.474,3.5175743713000003,4.1659081401,3.540681644,-1.0683936605598086,
WITJUG,5.88607,1605.25,2.1320880784,9.3147063404,7.7032156604,-3.5003610222826023,
XOVVEK,4.5587,280.025,1.1581214979,3.0758166996,2.4755066843,-3.699724159681229,
KOBFIR,7.61968,1649.59,0.7761460758000001,10.7367935319,9.0239973689,-4.24644758024654,
LALPIZ,4.79448,194.767,1.8864612585,3.4676047011,2.3050063262,-1.3722747700539115,
LUSYEF,11.6475,2019.0,0.8358511279,18.0198120488,14.4187510385,-4.179299487258189,
ja300034j,16.78888,1324.42,2.3318513906,17.0490968691,12.7574165681,-3.682711987719627,
c5dt02672e,5.52533,1183.96,1.0338864644,6.6461193417,5.3787208431,-4.131161670956391,
YEKQOW,13.71017,1293.85,0.9990744429,7.6554716942,6.0693985383,-4.127045825178354,
KAPHUH,4.86022,779.633,3.2275734082,6.840167349,6.3316413219,-3.02358948997597,
KIFXOO,4.9761500000000005,316.274,2.2308986563,4.7505529854,4.4545346859,-2.7028875851665948,
WUYYOG,8.73316,1907.58,0.6016942357,14.3489463259,12.3203802516,-4.3648169453349785,
YUZPIU,24.28265,1905.8,0.3575994851,25.5812065642,22.0545700843,-4.587401709822023,
BAKYOE,7.11646,1337.49,0.9707400965,9.1739066921,7.3877419078,-4.180193593033125,
VAPBIZ,6.25794,694.372,2.3892472019,5.6627881996,4.7172116947,-3.223931836481696,
YIVNIC,4.61348,341.551,2.5976425432,3.6721568803,1.850268257,-0.3598138246141064,
AMIWUP,4.90473,357.707,2.2649925115,2.6368567742,2.0731322922,-1.471685047234077,
LAWHUP,10.46029,1135.57,0.28538318,5.4071161948,4.7840313148,-4.733629520641842,
DIHYUP,4.79337,530.086,2.3330710662,6.4312817794,6.2935867213,-3.598780452962232,
RUYVIS,15.8929,1441.56,0.197728431,14.151230878,11.6629971785,-4.883953748548332,
AJAMEF,4.35747,152.759,2.6343305959,2.6570837325000003,2.7221210926,-1.691567922362594,
WIBSAD,9.62612,1541.92591,1.1068733856,10.199353476,7.4423285129,-3.994437716522207,
IHIMAP01,5.07944,612.017,2.5150232649,3.683204446,2.0046458435,-3.5371155652893447,
VUCDAA,5.82839,827.821,1.1885152167,3.473745437,2.6232475291,-3.941611940006667,
HIFTOG01,15.08334,2173.5,0.2797150114,22.155750392,15.3061336743,-4.740738299454658,
ZULVEJ,4.77849,530.456,2.6670811389,4.817599795,4.7760737735,-3.3514370403736287,
NIGDEO,13.9402,2013.67,0.5783579709000001,19.9211709701,15.6113706957,-4.399378818416383,
ic034943jsi20030807,5.2265,658.429,1.1402059333,3.0113951441,2.8991855633,-3.9485811919229663,
VEMMEG,7.14137,1921.67,5.7148931716,17.1268572471,10.7587751907,-2.555873976739428,
HUXHEP,4.54285,258.17,2.8859788487,4.3954314384,3.6117834467,-1.5472876480810838,
IXEJOL,5.47758,891.4481999999999,2.8249512183,5.451111053,3.8105230242,-2.9586467979530258,
YEZKIZ,5.88797,562.962,4.5377708399,6.6515183999000005,4.0291999801,-0.0320969647453397,
FUSMIQ,10.44819,1466.53,0.7877830224,9.0229757719,7.1711085954,-4.206693753349306,
BOCTOE01,4.25376,257.357,0.0190801284,1.7574168005000002,3.2638261281,-5.897851114724167,
CAVPIA,19.92035,1933.05,0.1865171466,25.6874455064,21.8721115709,-4.910267934654294,
ISUFOS,5.17226,384.104,1.038369585,2.7986051314,2.5297920807,-3.9129430101847897,
XAFNOH,3.99697,14.6734,1.77048024,2.8433814533,1.5397414846,-3.4929919644588514,
HOBGIP,4.56618,496.076,1.3505066248,2.7981293292,2.8073337385,-3.7136827783129887,
RIYBOS,8.27117,1628.2,0.6208039877,8.3898226207,7.0019342959,-4.3374452012344005,
ILUJAB,7.14322,391.336,1.8645650799,4.8211794253,3.4342369702,-3.659776062823736,
KOMCOG,8.14869,1112.94,0.7253861754,8.4077745768,7.5627306819,-4.300222958239993,
HUXHEP01,4.36937,169.006,3.1078822856,4.3416759987,3.6488969234,-2.077331102557689,
JUCGUL,6.1601,1529.36,1.5979395296,9.4095536068,8.3722997401,-3.936257688463035,
QUTVIM,4.31873,336.26,0.0797718206,5.4228220145,5.3988164038,-5.270886259114,
UNOTOH,3.99709,50.2431,0.670380591,2.9631468761,3.5909305403,-4.26752180223675,
DAWVOO,9.25061,1052.08,0.7485740451,6.9759875561,5.3297625466,-4.287824409380237,
MISQIQ05,4.23898,290.453,2.438072642,2.6957596201,2.9627343144,-0.8989096743234984,
POFSIN02,6.98557,2357.24,0.0786740879,7.5893502665,6.6694719522,-5.283671057588058,
ja994186h,4.72373,498.212,0.1826188121,2.377902655,0.9445558274,-4.81804499552717,
EXAXAE01,10.9668,1668.1235,0.4999927238,7.4028574964,5.1259687014,-4.089249699972199,
HIYGIH,17.06952,1950.83,0.5563906814,17.6501048078,13.3384719658,-4.399875841386356,
METYIU,7.46108,1089.04,0.2483670563,4.8813003013,3.9214102645,-4.784767050158836,
VIGNOQ,8.75461,1155.07,0.8717709490000001,6.93031958,4.6562821882000005,-4.074243010403996,
AVUHIJ,3.85535,3.52592,0.9959919073,2.0644506736,2.2127528164,-3.6196946713430327,
OZAVOC,6.46772,1211.37,3.7009682648,7.4403735449,4.8150015765,-3.0658390155499413,
LAGTIY,8.49333,2385.93,0.4358461729,11.7276160497,7.9068530355,-4.556965566344004,
VOHQEO,5.90589,761.284,3.6231032765,4.5600126805,3.2799300337,-2.5713048739781192,
VAGBOX,5.4847,395.628,1.3554164402,1.8866580894,1.6721413858,-2.37892555040008,
OZULUS,11.30527,1445.98,0.3311899749,8.7848532171,6.7754662576,-4.652250531965295,
YARBUQ,4.67624,316.636,2.5081141771,3.6399716215,3.1753278285,-1.988687587893821,
QINSUD,5.06379,485.444,0.4968084541,4.9480786678,4.9038610584,-4.452593308991807,
KOSKEK,11.20845,1486.66,2.1655970222,11.292240528,7.5485263565,-3.775164046890945,
ic051810ksi20060220,6.9462,1888.07,2.904949454,9.8079525379,7.3204361056,-3.4998307883779143,
c4qi00138a,5.93349,724.327,3.6452145896,7.8919546732,6.2225927926,-2.7427223127426568,
OWIJEL,7.46814,1458.99,2.7390953682,8.6102040522,7.3088057291,-3.820847644668347,
BIXCOC,5.0423,754.404,3.3545152093,5.6069569291,4.0254049376,-2.98320893095546,
j.jssc.2016.10.008,5.8722,716.663,4.1599605959,8.0937711631,6.7150911265,-1.324716706234262,
GEGGUW,4.63719,336.197,3.3509074679,4.4120481005,3.2926656687,-2.971912921999349,
RUVKAV,11.95152,2139.44,0.3470527621,21.353473813,15.9910011549,-4.604126932338251,
HAKSIY,8.0725,1056.72,7.6083143391,11.5497985432,8.9844203015,-1.7146362539418054,
LUKRIS,5.16354,286.447,1.6189416953,2.3448472375,1.3789139885,-2.0282947090703605,
FOKGET,4.20139,110.171,1.9773698035,3.8702688806,1.5038246799,-3.1568021164042084,
HUNCUQ,4.96863,463.279,3.2012016123,5.1872712237,4.3357354493,-1.8509410822267616,
RUFTET,5.41592,716.401,0.6830506230000001,4.5539712967,4.4201180161,-4.313800926033664,
HARGUC,4.73532,310.936,1.9995293592,2.5046996892,1.7311534398,-3.3758881479542238,
XOSPEB,4.51127,478.944,2.8963379487000003,3.0704367611,2.9326142887,-2.20964726866187,
PUMNOB,5.46311,882.689,3.5811737526,5.2408845592,3.4919416215,-2.726126383201626,
OREZES,6.24665,576.3861440000001,0.0813861858,3.0539503887,2.7741539092,-5.271511485825864,
KEGZOL04,6.38911,2147.98,0.161169652,7.7227525579,6.9370062991,-4.962796683165732,
POLBAT,4.56307,241.141,2.7041963778,2.7490616218,1.9764533018,-1.1916553146798698,
PEGQOJ,5.06893,370.511,2.0294985642,2.5860175685,1.2465357957,-2.283885591402532,
YAGJOI,5.63288,1337.94,1.4121218692,7.121435023,6.347683788,-3.857898490219712,
EXEMUR,6.22751,402.5467,0.3152795862,2.4911040079,2.1866734339,-4.616202580443336,
ZAZNUL,14.33219,1697.845,6.7754865139,11.9725448635,8.5128266118,-1.629479508769007,
ODODOC,7.00262,1445.33,0.6684436207000001,9.0068918306,7.8653674008,-4.341281899061205,
c5ce00969c,11.20184,1345.46,3.1982092878,12.3549167269,9.0832473148,-2.050210041085537,
UMODEH16,13.02556,2394.66,0.2848596176,27.0896845921,20.7459092511,-4.7261633702070105,
ZIKJOU,5.81598,1415.986,2.0652727507,11.5341934426,8.9945102704,-3.7847776333500858,
JOKYIR,5.00078,443.644,0.2147065433,2.3969307308,1.7886607787000002,-4.767095329650695,
QODHUO,7.01702,835.426,0.7106787228,4.1823018104,3.8103382983,-4.24457948630774,
DUNXUH15,5.0496,1249.66,1.1708446744,8.0019771873,6.7634357131,-4.08308410260702,
JOSNAG,4.31831,125.081,2.7816682157,4.5982979801,3.3337758628,-1.0042292740323484,
KOZSOJ,5.58117,229.275,0.1244255325,1.1842673655,0.9729872902,-5.009535493311078,
OFOCUI,11.39371,2177.6,0.3819392803,16.0348994994,12.6629631231,-4.59155650684787,
HOZFIN,11.69529,1496.413,0.6031181362,14.2461261261,10.4626948799,-4.329948137994879,
ROCZOA,6.50104,2345.64,1.2360988878,11.6233613943,9.3407527053,-3.839858738659612,
TATSIS01,4.4461,221.999,1.4942842772,2.0223129826,1.701173664,-3.003473880789846,
XEGJIE,6.8392,1296.8090000000002,2.1492117483,8.3105573656,6.2945665176,-2.5386035309048416,
OMIMEE,0.0,2139.79,0.2454289626,13.0736188311,10.9923208091,-4.760805665405466,
RUZDAS,5.2699,882.388,5.3939209462,5.9131256287,3.0564112122,-2.494085251411738,
XIGHIF,9.11851,1582.16,0.2047915018,6.845574738,5.3878804647,-4.887519004561509,
